year,bcg_mtrnoint,tic,sic
1992,0.327085463,LSWY,4213
1993,0.35,LSWY,4213
1986,0.419339716,CARL.1,7372
1987,0.290687196,CARL.1,7372
1988,0.46,CARL.1,7372
1989,0.12015366,CARL.1,7372
1990,0.14538364,CARL.1,7372
1991,0.11309496,CARL.1,7372
1992,0.111358967,CARL.1,7372
1993,0.123815364,CARL.1,7372
1994,0.196024315,CARL.1,7372
1995,0.156147625,CARL.1,7372
1996,0.122556641,CARL.1,7372
1997,0.078166709,CARL.1,7372
1998,0.090623275,CARL.1,7372
1986,0.459115257,LEE,2711
1987,0.46,LEE,2711
1988,0.4,LEE,2711
1989,0.336122351,LEE,2711
1990,0.34,LEE,2711
1991,0.33422,LEE,2711
1992,0.34,LEE,2711
1993,0.336764492,LEE,2711
1994,0.35,LEE,2711
1995,0.35,LEE,2711
1996,0.35,LEE,2711
1997,0.3436,LEE,2711
1998,0.35,LEE,2711
1999,0.35,LEE,2711
2000,0.35,LEE,2711
1986,0.46,LPHM,2844
1987,0.436790975,LPHM,2844
1988,0.46,LPHM,2844
1989,0.46,LPHM,2844
1990,0.192900112,LPHM,2844
1991,0.07908675,LPHM,2844
1992,0.149249152,LPHM,2844
1993,0.144285828,LPHM,2844
1994,0.14487592,LPHM,2844
1995,0.093950471,LPHM,2844
1996,0.124418193,LPHM,2844
1997,0.160187497,LPHM,2844
1998,0.165943969,LPHM,2844
1999,0.148777907,LPHM,2844
2000,0.203430855,LPHM,2844
1986,0.446954484,3LWIL,3567
1987,0.171584241,3LWIL,3567
1988,0.366460738,3LWIL,3567
1989,0.297017479,3LWIL,3567
1990,0.212229654,3LWIL,3567
1991,0.227112294,3LWIL,3567
1992,0.161124094,3LWIL,3567
1993,0.162734582,3LWIL,3567
1986,0.135731692,LECO.,2835
1987,0.111404788,LECO.,2835
1988,0.174362567,LECO.,2835
1989,0.14769739,LECO.,2835
1990,0.14319315,LECO.,2835
1991,0.095886448,LECO.,2835
1986,0.46,1718B,7011
1987,0.333603234,1718B,7011
1988,0.30973579,1718B,7011
1989,0.286917644,1718B,7011
1990,0.298633657,1718B,7011
1991,0.309434888,1718B,7011
1992,0.330788041,1718B,7011
1993,0.324445025,1718B,7011
1986,0.453355221,LEG,2510
1987,0.390696528,LEG,2510
1988,0.34,LEG,2510
1989,0.34,LEG,2510
1990,0.337241498,LEG,2510
1991,0.338951915,LEG,2510
1992,0.34,LEG,2510
1993,0.346367581,LEG,2510
1994,0.3436,LEG,2510
1995,0.35,LEG,2510
1996,0.35,LEG,2510
1997,0.344030537,LEG,2510
1998,0.35,LEG,2510
1999,0.348270464,LEG,2510
2000,0.349508601,LEG,2510
1986,0.449974295,LM,6282
1987,0.390104931,LM,6282
1988,0.3332,LM,6282
1989,0.337753699,LM,6282
1990,0.3332,LM,6282
1991,0.338263523,LM,6282
1992,0.339509148,LM,6282
1993,0.348340267,LM,6282
1994,0.343,LM,6282
1995,0.35,LM,6282
1996,0.3498,LM,6282
1997,0.35,LM,6282
1998,0.35,LM,6282
1999,0.348287928,LM,6282
2000,0.345615474,LM,6282
1986,0.40201041,FMDG.1,8011
1987,0.376098723,FMDG.1,8011
1988,0.339996405,FMDG.1,8011
1989,0.371789827,FMDG.1,8011
1990,0.181714098,FMDG.1,8011
1991,0.078564427,FMDG.1,8011
1992,0.017816423,FMDG.1,8011
1993,0.039917121,FMDG.1,8011
1994,0.037567068,FMDG.1,8011
1995,0.026359424,FMDG.1,8011
1996,0.023403371,FMDG.1,8011
1997,0.053636814,FMDG.1,8011
1998,0.067699052,FMDG.1,8011
1986,0.4416,PLI.2,2834
1987,0.369,PLI.2,2834
1988,0.325453017,PLI.2,2834
1989,0.3332,PLI.2,2834
1990,0.328974422,PLI.2,2834
1986,0.33591067,FOURQ,6794
1987,0.111265971,FOURQ,6794
1988,0.290844707,FOURQ,6794
1989,0.25556725,FOURQ,6794
1990,0.311,FOURQ,6794
1991,0.290336599,FOURQ,6794
1992,0.3264,FOURQ,6794
1993,0.332440729,FOURQ,6794
1994,0.34,FOURQ,6794
1995,0.34,FOURQ,6794
1996,0.34,FOURQ,6794
1997,0.26942578,FOURQ,6794
1998,0.281510394,FOURQ,6794
1999,0.343,FOURQ,6794
2000,0.343,FOURQ,6794
1986,0.446506247,3LESRE,3990
1986,0.46,LVX..,1531
1987,0.4,LVX..,1531
1988,0.329419281,LVX..,1531
1989,0.331505966,LVX..,1531
1986,0.425219751,LEN,1531
1987,0.45774045,LEN,1531
1988,0.397088432,LEN,1531
1989,0.34,LEN,1531
1990,0.337628337,LEN,1531
1991,0.324481392,LEN,1531
1992,0.339540326,LEN,1531
1993,0.34,LEN,1531
1994,0.35,LEN,1531
1995,0.35,LEN,1531
1996,0.35,LEN,1531
1997,0.35,LEN,1531
1998,0.35,LEN,1531
1999,0.35,LEN,1531
2000,0.342820557,LEN,1531
1986,0.447094652,4416B,6532
1987,0.435939225,4416B,6532
1986,0.032678268,LCAR,2834
1987,0.021944079,LCAR,2834
1988,0.008030785,LCAR,2834
1989,0.062733485,LCAR,2834
1990,0.003287644,LCAR,2834
1991,0.056758718,LCAR,2834
1992,0.017183974,LCAR,2834
1993,0.044756749,LCAR,2834
1994,0.091034059,LCAR,2834
1995,0.04323635,LCAR,2834
1996,0.046578081,LCAR,2834
1997,0.066420524,LCAR,2834
1998,0.075078824,LCAR,2834
1999,0.052161801,LCAR,2834
2000,0.169979623,LCAR,2834
1986,0.424443573,LSCO,2870
1987,0.420110935,LSCO,2870
1988,0.389409658,LSCO,2870
1989,0.318758828,LSCO,2870
1990,0.319786555,LSCO,2870
1991,0.330641977,LSCO,2870
1992,0.33227947,LSCO,2870
1993,0.345791002,LSCO,2870
1994,0.366002164,LSCO,2870
1995,0.3496,LSCO,2870
1996,0.324075788,LSCO,2870
1997,0.349460333,LSCO,2870
1998,0.370735524,LSCO,2870
1999,0.344118575,LSCO,2870
2000,0.343761102,LSCO,2870
1986,0.4508,JEF,6211
1987,0.46,JEF,6211
1988,0.33475501,JEF,6211
1989,0.334795111,JEF,6211
1990,0.338065319,JEF,6211
1991,0.334387929,JEF,6211
1992,0.339539735,JEF,6211
1993,0.35,JEF,6211
1994,0.35,JEF,6211
1995,0.35,JEF,6211
1996,0.343,JEF,6211
1997,0.300687987,JEF,6211
1998,0.322241175,JEF,6211
1999,0.35,JEF,6211
2000,0.34287124,JEF,6211
1986,0.453408838,LVT,1531
1987,0.31507391,LVT,1531
1986,0.427055537,LWIS,5031
1987,0.376390751,LWIS,5031
1986,0.095655359,FGMGQ,7900
1987,0.244851747,FGMGQ,7900
1988,0.191085844,FGMGQ,7900
1989,0.084480137,FGMGQ,7900
1990,0.10904279,FGMGQ,7900
1991,0.05808477,FGMGQ,7900
1992,0.031647696,FGMGQ,7900
1993,0.064612956,FGMGQ,7900
1994,0.075578485,FGMGQ,7900
1995,0.073336147,FGMGQ,7900
1996,0.132375504,FGMGQ,7900
1997,0.124862291,FGMGQ,7900
1998,0.136014828,FGMGQ,7900
1999,0.125719956,FGMGQ,7900
2000,0.143580177,FGMGQ,7900
1986,0.46,1614B,6512
1987,0.46,1614B,6512
1988,0.392,1614B,6512
1986,0.108004473,3IDPIA,6799
1991,0.108313937,3IDPIA,6799
1992,0,3IDPIA,6799
1993,0,3IDPIA,6799
1986,0.46,ANV.1,3490
1987,0.397253675,ANV.1,3490
1988,0.338487144,ANV.1,3490
1989,0.34,ANV.1,3490
1990,0.331265319,ANV.1,3490
1991,0.34,ANV.1,3490
1992,0.322850785,ANV.1,3490
1993,0.34,ANV.1,3490
1994,0.340990903,ANV.1,3490
1995,0.35,ANV.1,3490
1996,0.342540222,ANV.1,3490
1997,0.35,ANV.1,3490
1998,0.345216021,ANV.1,3490
1986,0.4508,LC.1,4833
1987,0.382497113,LC.1,4833
1988,0.34,LC.1,4833
1989,0.337287339,LC.1,4833
1990,0.34,LC.1,4833
1991,0.330641977,LC.1,4833
1992,0.325745801,LC.1,4833
1993,0.345904751,LC.1,4833
1994,0.35,LC.1,4833
1995,0.349511628,LC.1,4833
1996,0.349540222,LC.1,4833
1997,0.34255922,LC.1,4833
1998,0.35,LC.1,4833
1999,0.35,LC.1,4833
2000,0.348352793,LC.1,4833
1986,0.412551671,LIBHA,2452
1987,0.310838331,LIBHA,2452
1988,0.46,LIBHA,2452
1989,0.257276107,LIBHA,2452
1990,0.425,LIBHA,2452
1991,0.272605486,LIBHA,2452
1992,0.265108521,LIBHA,2452
1993,0.339454024,LIBHA,2452
1994,0.317092,LIBHA,2452
1995,0.349,LIBHA,2452
1996,0.330558158,LIBHA,2452
1997,0.308959554,LIBHA,2452
1998,0.331474064,LIBHA,2452
1999,0.295608893,LIBHA,2452
2000,0.229790352,LIBHA,2452
1986,0.180260492,LBPE,6792
1986,0.425074354,LBUR,2531
1987,0.314663784,LBUR,2531
1988,0.363337315,LBUR,2531
1989,0.284260432,LBUR,2531
1990,0.220495714,LBUR,2531
1991,0.269381915,LBUR,2531
1992,0.19432377,LBUR,2531
1993,0.114590862,LBUR,2531
1986,0.457168984,LIVE.1,7822
1987,0.383626958,LIVE.1,7822
1988,0.334888578,LIVE.1,7822
1989,0.334376095,LIVE.1,7822
1990,0.34,LIVE.1,7822
1991,0.251724579,LIVE.1,7822
1992,0.254451425,LIVE.1,7822
1993,0.230440345,LIVE.1,7822
1994,0.260450926,LIVE.1,7822
1995,0.323550356,LIVE.1,7822
1996,0.204231261,LIVE.1,7822
1986,0.458233767,LIEB,3822
1986,0.336007904,BGRH,3444
1987,0.102184937,BGRH,3444
1988,0.071915571,BGRH,3444
1989,0.080266675,BGRH,3444
1990,0.115611049,BGRH,3444
1991,0.080397563,BGRH,3444
1992,0.095343153,BGRH,3444
1993,0.127571307,BGRH,3444
1994,0.143340672,BGRH,3444
1995,0.138434325,BGRH,3444
1996,0.249833851,BGRH,3444
1997,0.289981189,BGRH,3444
1998,0.292347273,BGRH,3444
1999,0.267628518,BGRH,3444
2000,0.290704835,BGRH,3444
1986,0.10700835,STEN,5500
1987,0.082453174,STEN,5500
1988,0.096740787,STEN,5500
1989,0.206030181,STEN,5500
1990,0.35645481,STEN,5500
1991,0.300602348,STEN,5500
1992,0.291558171,STEN,5500
1993,0.287536751,STEN,5500
1994,0.2650726,STEN,5500
1995,0.242139082,STEN,5500
1996,0.278829359,STEN,5500
1997,0.310640773,STEN,5500
1998,0.158433627,STEN,5500
1999,0.155450011,STEN,5500
2000,0.207177269,STEN,5500
1986,0.071769593,LFSCQ,2835
1987,0.085652653,LFSCQ,2835
1988,0.101227906,LFSCQ,2835
1989,0.138370049,LFSCQ,2835
1990,0,LFSCQ,2835
1991,0.053355435,LFSCQ,2835
1992,0.126846219,LFSCQ,2835
1986,0.434618757,LIFE.1,3663
1987,0.345802801,LIFE.1,3663
1988,0.308393554,LIFE.1,3663
1989,0.277252926,LIFE.1,3663
1990,0.275261031,LIFE.1,3663
1991,0.323075427,LIFE.1,3663
1992,0.317584884,LIFE.1,3663
1993,0.28572188,LIFE.1,3663
1994,0.324996532,LIFE.1,3663
1995,0.31983702,LIFE.1,3663
1996,0.337645283,LIFE.1,3663
1997,0.315949154,LIFE.1,3663
1998,0.322956184,LIFE.1,3663
1999,0.299489611,LIFE.1,3663
2000,0.327161535,LIFE.1,3663
1986,0.210658415,LIF.1,5812
1987,0.138931659,LIF.1,5812
1986,0.46,LLY,2834
1987,0.392,LLY,2834
1988,0.34,LLY,2834
1989,0.34,LLY,2834
1990,0.34,LLY,2834
1991,0.34,LLY,2834
1992,0.34,LLY,2834
1993,0.35,LLY,2834
1994,0.35,LLY,2834
1995,0.35,LLY,2834
1996,0.35,LLY,2834
1997,0.34955922,LLY,2834
1998,0.35,LLY,2834
1999,0.339807536,LLY,2834
2000,0.35,LLY,2834
1986,0.455437553,LI.1,2851
1987,0.436405361,LI.1,2851
1988,0.384,LI.1,2851
1989,0.34,LI.1,2851
1990,0.34,LI.1,2851
1991,0.3332,LI.1,2851
1992,0.34,LI.1,2851
1993,0.34,LI.1,2851
1994,0.35,LI.1,2851
1995,0.342433733,LI.1,2851
1996,0.3498,LI.1,2851
1997,0.343,LI.1,2851
1998,0.3463547,LI.1,2851
1999,0.346701304,LI.1,2851
1986,0.46,LB,5600
1987,0.392,LB,5600
1988,0.334753529,LB,5600
1989,0.34,LB,5600
1990,0.34,LB,5600
1991,0.336857541,LB,5600
1992,0.34,LB,5600
1993,0.348362283,LB,5600
1994,0.35,LB,5600
1995,0.35,LB,5600
1996,0.35,LB,5600
1997,0.349556763,LB,5600
1998,0.35,LB,5600
1999,0.344935558,LB,5600
2000,0.35,LB,5600
1986,0.46,LINB,4812
1987,0.4,LINB,4812
1988,0.34,LINB,4812
1989,0.34,LINB,4812
1990,0.4,LINB,4812
1991,0.241009516,LINB,4812
1992,0.286389385,LINB,4812
1993,0.309567823,LINB,4812
1994,0.35,LINB,4812
1986,0.431163394,3AMMBQ,6162
1987,0.444483453,3AMMBQ,6162
1988,0.392301228,3AMMBQ,6162
1989,0.46,3AMMBQ,6162
1990,0.315817559,3AMMBQ,6162
1991,0.317469766,3AMMBQ,6162
1992,0.320863647,3AMMBQ,6162
1993,0.3434,3AMMBQ,6162
1994,0.336,3AMMBQ,6162
1995,0.3498,3AMMBQ,6162
1996,0.347990903,3AMMBQ,6162
1997,0.347359248,3AMMBQ,6162
1998,0.348714085,3AMMBQ,6162
1999,0.337692239,3AMMBQ,6162
2000,0.222211421,3AMMBQ,6162
1986,0.4508,LECO,3540
1987,0.4,LECO,3540
1988,0.34,LECO,3540
1989,0.336987011,LECO,3540
1990,0.332652874,LECO,3540
1991,0.338586582,LECO,3540
1992,0.34,LECO,3540
1993,0.349437966,LECO,3540
1994,0.317768524,LECO,3540
1995,0.346108084,LECO,3540
1996,0.3428,LECO,3540
1997,0.340879226,LECO,3540
1998,0.34612565,LECO,3540
1999,0.348048046,LECO,3540
2000,0.347502391,LECO,3540
1986,0.338632902,LCLGQ,2452
1987,0.340470791,LCLGQ,2452
1988,0.248399735,LCLGQ,2452
1989,0.237667585,LCLGQ,2452
1990,0.197055499,LCLGQ,2452
1991,0.124953757,LCLGQ,2452
1992,0.119449006,LCLGQ,2452
1993,0.085559795,LCLGQ,2452
1994,0.10522217,LCLGQ,2452
1995,0.122709843,LCLGQ,2452
1996,0.151496271,LCLGQ,2452
1997,0.154997134,LCLGQ,2452
1998,0.16507048,LCLGQ,2452
1999,0.143770455,LCLGQ,2452
2000,0.152483556,LCLGQ,2452
1986,0.160383513,CDYT,3674
1987,0.251287285,CDYT,3674
1988,0.51,CDYT,3674
1989,0.22527169,CDYT,3674
1990,0.263188947,CDYT,3674
1991,0.224203399,CDYT,3674
1992,0.249964439,CDYT,3674
1993,0.139814182,CDYT,3674
1994,0.182078031,CDYT,3674
1995,0.187219908,CDYT,3674
1996,0.29824266,CDYT,3674
1997,0.224767979,CDYT,3674
1998,0.34,CDYT,3674
1999,0.257257699,CDYT,3674
2000,0.299729794,CDYT,3674
1986,0.414737018,LNC,6311
1987,0.366664789,LNC,6311
1988,0.331475089,LNC,6311
1989,0.335079081,LNC,6311
1990,0.319220359,LNC,6311
1991,0.319042231,LNC,6311
1992,0.32433997,LNC,6311
1993,0.336868582,LNC,6311
1994,0.329750085,LNC,6311
1995,0.335049249,LNC,6311
1996,0.339504069,LNC,6311
1997,0.329615805,LNC,6311
1998,0.316031475,LNC,6311
1999,0.307938831,LNC,6311
2000,0.306640643,LNC,6311
1986,0.447232786,ALNT,4813
1987,0.392,ALNT,4813
1988,0.339421409,ALNT,4813
1989,0.339402682,ALNT,4813
1990,0.34,ALNT,4813
1991,0.34,ALNT,4813
1992,0.34,ALNT,4813
1993,0.34890152,ALNT,4813
1994,0.349348614,ALNT,4813
1995,0.3428,ALNT,4813
1996,0.35,ALNT,4813
1997,0.340223616,ALNT,4813
1998,0.35,ALNT,4813
1986,0.432638032,LNDL,2452
1987,0.383270744,LNDL,2452
1988,0.337012775,LNDL,2452
1989,0.317176133,LNDL,2452
1990,0.321104087,LNDL,2452
1991,0.336837157,LNDL,2452
1992,0.314895235,LNDL,2452
1993,0.317251778,LNDL,2452
1994,0.305663198,LNDL,2452
1995,0.306264123,LNDL,2452
1996,0.302403993,LNDL,2452
1997,0.274855954,LNDL,2452
1998,0.34,LNDL,2452
1999,0.295222634,LNDL,2452
1986,0.401767317,LIND.1,3390
1987,0.364874608,LIND.1,3390
1988,0.323395009,LIND.1,3390
1989,0.301025419,LIND.1,3390
1990,0.334535347,LIND.1,3390
1991,0.278874524,LIND.1,3390
1992,0.267818534,LIND.1,3390
1993,0.315437157,LIND.1,3390
1994,0.315072715,LIND.1,3390
1995,0.3492,LIND.1,3390
1996,0.334716553,LIND.1,3390
1997,0.314912239,LIND.1,3390
1998,0.357845111,LIND.1,3390
1999,0.317875069,LIND.1,3390
1986,0.387020322,LINE.,3669
1986,0.136977747,LINR,3826
1987,0.302668538,LINR,3826
1986,0.114009583,UTDL,5810
1987,0.050770338,UTDL,5810
1988,0.085809875,UTDL,5810
1989,0.130524412,UTDL,5810
1990,0.13769609,UTDL,5810
1991,0.098571341,UTDL,5810
1992,0.056419594,UTDL,5810
1993,0.136587671,UTDL,5810
1994,0.164508963,UTDL,5810
1995,0.187174531,UTDL,5810
1996,0.190681398,UTDL,5810
1997,0.13684985,UTDL,5810
1998,0.126045086,UTDL,5810
1999,0.092815686,UTDL,5810
2000,0.0906581,UTDL,5810
1986,0.459135598,3LIOC.,5945
1987,0.384,3LIOC.,5945
1988,0.321288789,3LIOC.,5945
1989,0.337451554,3LIOC.,5945
1990,0.316256775,3LIOC.,5945
1991,0.113663218,3LIOC.,5945
1992,0.068110509,3LIOC.,5945
1986,0.159993833,LIPE10,3562
1987,0.204773035,LIPE10,3562
1988,0.225906751,LIPE10,3562
1989,0.282013287,LIPE10,3562
1990,0.24021141,LIPE10,3562
1991,0.238447851,LIPE10,3562
1992,0.205060917,LIPE10,3562
1993,0.251306159,LIPE10,3562
1994,0.241793029,LIPE10,3562
1986,0.4508,LIQB,3089
1987,0.38295707,LIQB,3089
1988,0.34,LIQB,3089
1989,0.34,LIQB,3089
1990,0.34,LIQB,3089
1991,0.34,LIQB,3089
1992,0.332739735,LIQB,3089
1993,0.343,LIQB,3089
1994,0.336,LIQB,3089
1995,0.3442,LIQB,3089
1996,0.348940222,LIQB,3089
1997,0.3506,LIQB,3089
1998,0.333119582,LIQB,3089
1999,0.336159248,LIQB,3089
2000,0.341679226,LIQB,3089
1986,0.459119016,LANA,2810
1987,0.399476636,LANA,2810
1986,0.46,LTLE,8742
1987,0.396981998,LTLE,8742
1986,0.178834176,1708B,5812
1987,0.130753758,1708B,5812
1988,0.46,1708B,5812
1986,0.177527437,FUNW,5130
1987,0.147768705,FUNW,5130
1988,0.122133545,FUNW,5130
1989,0.126177722,FUNW,5130
1990,0.113706801,FUNW,5130
1991,0.085123688,FUNW,5130
1992,0.071746903,FUNW,5130
1993,0.127797492,FUNW,5130
1994,0.214181664,FUNW,5130
1995,0.134764689,FUNW,5130
1996,0.188142638,FUNW,5130
1997,0.122572876,FUNW,5130
1998,0.31359979,FUNW,5130
1999,0.157856987,FUNW,5130
1986,0.446418508,LIT.1,3730
1987,0.457218019,LIT.1,3730
1988,0.395031915,LIT.1,3730
1989,0.34,LIT.1,3730
1990,0.337901506,LIT.1,3730
1991,0.34,LIT.1,3730
1992,0.339525581,LIT.1,3730
1993,0.34,LIT.1,3730
1994,0.34,LIT.1,3730
1995,0.35,LIT.1,3730
1996,0.35,LIT.1,3730
1997,0.35,LIT.1,3730
1998,0.35,LIT.1,3730
1999,0.344787419,LIT.1,3730
2000,0.34198131,LIT.1,3730
1986,0.46,KATE,2300
1987,0.4,KATE,2300
1988,0.34,KATE,2300
1989,0.34,KATE,2300
1990,0.34,KATE,2300
1991,0.34,KATE,2300
1992,0.34,KATE,2300
1993,0.35,KATE,2300
1994,0.336,KATE,2300
1995,0.35,KATE,2300
1996,0.347445283,KATE,2300
1997,0.35,KATE,2300
1998,0.35,KATE,2300
1999,0.343,KATE,2300
2000,0.35,KATE,2300
1986,0.35994004,3LLDS,5411
1987,0.353644038,3LLDS,5411
1988,0.282565286,3LLDS,5411
1989,0.2573,3LLDS,5411
1990,0.268828175,3LLDS,5411
1991,0.282046061,3LLDS,5411
1992,0.256116941,3LLDS,5411
1993,0.201914338,3LLDS,5411
1986,0.154366541,EPEDQ,7370
1987,0.049429487,EPEDQ,7370
1988,0.063996928,EPEDQ,7370
1989,0.047966831,EPEDQ,7370
1990,0.092024722,EPEDQ,7370
1991,0.011538267,EPEDQ,7370
1992,0.072824305,EPEDQ,7370
1993,0.075321747,EPEDQ,7370
1994,0.058001142,EPEDQ,7370
1995,0.084073555,EPEDQ,7370
1996,0.084014305,EPEDQ,7370
1997,0.135747642,EPEDQ,7370
1998,0.152261989,EPEDQ,7370
1999,0.100601072,EPEDQ,7370
2000,0.069590175,EPEDQ,7370
1986,0.433790913,LMT,3760
1987,0.38852442,LMT,3760
1988,0.34,LMT,3760
1989,0.328206035,LMT,3760
1990,0.34,LMT,3760
1991,0.34,LMT,3760
1992,0.34,LMT,3760
1993,0.346835773,LMT,3760
1994,0.35,LMT,3760
1995,0.35,LMT,3760
1996,0.35,LMT,3760
1997,0.35,LMT,3760
1998,0.35,LMT,3760
1999,0.336174993,LMT,3760
2000,0.35,LMT,3760
1986,0.450127367,LOC,2891
1987,0.46,LOC,2891
1988,0.395800742,LOC,2891
1989,0.34,LOC,2891
1990,0.34,LOC,2891
1991,0.34,LOC,2891
1992,0.336898749,LOC,2891
1993,0.35,LOC,2891
1994,0.35,LOC,2891
1995,0.35,LOC,2891
1986,0.340514438,LDGX,7373
1987,0.374652471,LDGX,7373
1988,0.46,LDGX,7373
1989,0.115923067,LDGX,7373
1990,0.123181537,LDGX,7373
1986,0.46,LTR1,2111
1987,0.4,LTR1,2111
1988,0.34,LTR1,2111
1989,0.34,LTR1,2111
1990,0.34,LTR1,2111
1986,0.46,LGN.1,7371
1987,0.39748772,LGN.1,7371
1988,0.334795813,LGN.1,7371
1989,0.34,LGN.1,7371
1990,0.3294,LGN.1,7371
1991,0.3264,LGN.1,7371
1992,0.3196,LGN.1,7371
1993,0.35,LGN.1,7371
1994,0.336,LGN.1,7371
1995,0.35,LGN.1,7371
1996,0.343,LGN.1,7371
1986,0.369323355,LGMTA,3663
1987,0.298465866,LGMTA,3663
1988,0.4404,LGMTA,3663
1989,0.28550343,LGMTA,3663
1990,0.284110876,LGMTA,3663
1991,0.256017543,LGMTA,3663
1992,0.256526463,LGMTA,3663
1993,0.230863244,LGMTA,3663
1994,0.22484009,LGMTA,3663
1995,0.247425111,LGMTA,3663
1996,0.11049054,LGMTA,3663
1997,0.284923433,LGMTA,3663
1998,0.085385332,LGMTA,3663
1999,0.06489203,LGMTA,3663
1986,0.3,RRC,1311
1987,0.053307444,RRC,1311
1988,0.084752699,RRC,1311
1989,0.111661397,RRC,1311
1990,0.118449888,RRC,1311
1991,0.184342009,RRC,1311
1992,0.19418944,RRC,1311
1993,0.287817379,RRC,1311
1994,0.315897578,RRC,1311
1995,0.311285875,RRC,1311
1996,0.309529613,RRC,1311
1997,0.33380959,RRC,1311
1998,0.269345777,RRC,1311
1999,0.321015159,RRC,1311
2000,0.343271162,RRC,1311
1986,0.4508,3LFCR,6162
1987,0.438308287,3LFCR,6162
1988,0.390651419,3LFCR,6162
1989,0.46,3LFCR,6162
1990,0.163426859,3LFCR,6162
1991,0.183412497,3LFCR,6162
1992,0.34,3LFCR,6162
1993,0.34,3LFCR,6162
1994,0.34,3LFCR,6162
1995,0.34,3LFCR,6162
1996,0.190739546,3LFCR,6162
1986,0.348454755,LOND.,8700
1987,0.359180525,LOND.,8700
1986,0.46,LCE,3241
1987,0.4,LCE,3241
1988,0.34,LCE,3241
1989,0.46,LCE,3241
1990,0.34,LCE,3241
1991,0.32492124,LCE,3241
1992,0.233392016,LCE,3241
1993,0.28198957,LCE,3241
1994,0.304136365,LCE,3241
1995,0.351,LCE,3241
1996,0.35,LCE,3241
1997,0.35,LCE,3241
1998,0.348714085,LCE,3241
1986,0.208963353,LSS,3317
1987,0.255828858,LSS,3317
1988,0.266288338,LSS,3317
1989,0.253096737,LSS,3317
1990,0.259192776,LSS,3317
1991,0.22827794,LSS,3317
1992,0.235077036,LSS,3317
1993,0.231151837,LSS,3317
1994,0.169096773,LSS,3317
1995,0.195273272,LSS,3317
1996,0.233177144,LSS,3317
1997,0.279950876,LSS,3317
1998,0.218207231,LSS,3317
1999,0.223165019,LSS,3317
2000,0.294274391,LSS,3317
1986,0.442895988,KSE,4931
1987,0.382885255,KSE,4931
1988,0.4,KSE,4931
1989,0.34,KSE,4931
1990,0.331223462,KSE,4931
1991,0.337936599,KSE,4931
1992,0.331031579,KSE,4931
1993,0.34607651,KSE,4931
1994,0.346189391,KSE,4931
1995,0.347842034,KSE,4931
1996,0.34121245,KSE,4931
1997,0.346490429,KSE,4931
1998,0.35,KSE,4931
1999,0.332540929,KSE,4931
2000,0.34857826,KSE,4931
1986,0.455656456,LDG,5912
1987,0.4,LDG,5912
1988,0.339414018,LDG,5912
1989,0.34,LDG,5912
1990,0.339004079,LDG,5912
1991,0.339482336,LDG,5912
1992,0.330352339,LDG,5912
1993,0.343,LDG,5912
1994,0.342033732,LDG,5912
1995,0.342498932,LDG,5912
1996,0.343,LDG,5912
1997,0.335365916,LDG,5912
1998,0.3492928,LDG,5912
1999,0.337487605,LDG,5912
2000,0.3498,LDG,5912
1986,0.449890529,LFB,2650
1987,0.458495373,LFB,2650
1988,0.399316627,LFB,2650
1989,0.34,LFB,2650
1990,0.3332,LFB,2650
1991,0.3332,LFB,2650
1992,0.336665327,LFB,2650
1993,0.34,LFB,2650
1994,0.343,LFB,2650
1995,0.35,LFB,2650
1996,0.346708084,LFB,2650
1997,0.347302277,LFB,2650
1998,0.327178288,LFB,2650
1999,0.340903955,LFB,2650
2000,0.338645218,LFB,2650
1986,0.06952906,3SWSIE,2810
1987,0.048620631,3SWSIE,2810
1988,0.030113044,3SWSIE,2810
1989,0.09205981,3SWSIE,2810
1990,0.103523925,3SWSIE,2810
1991,0.107397796,3SWSIE,2810
1992,0.093853622,3SWSIE,2810
1986,0.46,LOR.2,3812
1987,0.393312146,LOR.2,3812
1988,0.34,LOR.2,3812
1989,0.34,LOR.2,3812
1990,0.34,LOR.2,3812
1991,0.34,LOR.2,3812
1992,0.34,LOR.2,3812
1993,0.35,LOR.2,3812
1994,0.35,LOR.2,3812
1986,0.46,1184B,3330
1987,0.301927431,1184B,3330
1988,0.329497045,1184B,3330
1986,0.357730567,CFS,8742
1987,0.33388773,CFS,8742
1988,0.213993967,CFS,8742
1989,0.301172187,CFS,8742
1990,0.316529209,CFS,8742
1991,0.326810205,CFS,8742
1992,0.067249249,CFS,8742
1993,0.3456,CFS,8742
1994,0.33545592,CFS,8742
1995,0.231361967,CFS,8742
1996,0.296335435,CFS,8742
1997,0.271301697,CFS,8742
1998,0.338352706,CFS,8742
1999,0.3436,CFS,8742
2000,0.344396321,CFS,8742
1986,0.46,LOTS.,7372
1987,0.4,LOTS.,7372
1988,0.34,LOTS.,7372
1989,0.34,LOTS.,7372
1990,0.34,LOTS.,7372
1991,0.34,LOTS.,7372
1992,0.34,LOTS.,7372
1993,0.35,LOTS.,7372
1994,0.35,LOTS.,7372
1986,0.447348387,LGS1,4924
1987,0.454946592,LGS1,4924
1988,0.393504632,LGS1,4924
1989,0.33955514,LGS1,4924
1986,0.429330349,LGS.,4923
1987,0.446903438,LGS.,4923
1988,0.375647497,LGS.,4923
1989,0.334373459,LGS.,4923
1986,0.4508,LLX.,1311
